air_pollutant,unit_air_poll_lvl,air_pollutant_level,air_qual_stat_type,year,country,region,AQI_Index,geo_code,exceedance_amount
NO2,ug/m3,25.865,Background,2023,France,Western Europe,64.6625,FR,15.864999999999998
NO2,ug/m3,19.614,Industrial,2023,France,Western Europe,49.035,FR,9.614
NO2,ug/m3,13.949,Background,2023,France,Western Europe,34.8725,FR,3.949
PM2.5,ug/m3,9.792,Background,2023,Poland,Eastern Europe,39.168,PL,4.792
PM10,ug/m3,17.888,Background,2023,Spain,Southern Europe,44.720000000000006,ES,2.8880000000000017
NO2,ug/m3,32.755,Background,2023,France,Western Europe,81.8875,FR,22.755000000000003
PM2.5,ug/m3,14.874,Background,2023,Poland,Eastern Europe,59.496,PL,9.874
NO2,ug/m3,16.496,Background,2023,France,Western Europe,41.24,FR,6.495999999999999
NO2,ug/m3,44.647,Traffic,2023,Poland,Eastern Europe,111.6175,PL,34.647
NO2,ug/m3,21.738,Background,2023,Poland,Eastern Europe,54.345,PL,11.738
NO2,ug/m3,34.719,Traffic,2023,France,Western Europe,86.7975,FR,24.719
PM10,ug/m3,21.335,Industrial,2023,Spain,Southern Europe,53.337500000000006,ES,6.335000000000001
NO2,ug/m3,28.286,Traffic,2023,Poland,Eastern Europe,70.715,PL,18.286
PM10,ug/m3,18.422,Industrial,2023,Spain,Southern Europe,46.055,ES,3.4220000000000006
NO2,ug/m3,27.956,Traffic,2023,Poland,Eastern Europe,69.89,PL,17.956
NO2,ug/m3,23.52,Background,2023,France,Western Europe,58.8,FR,13.52
PM2.5,ug/m3,13.633,Background,2023,Poland,Eastern Europe,54.53199999999999,PL,8.633
NO2,ug/m3,61.075,Traffic,2023,France,Western Europe,152.6875,FR,51.075
